Longitude,Latitude,Timestamp,Vehicle Type,Distance,Toll
73.196661,19.39495,2025-01-02 10:34:57,Cars and Jeeps,48.70046092946876,165.58
73.19667100000001,19.39496,2025-01-02 10:35:00,Minibuses and Tempos,48.70198694962359,258.12
73.19668100000001,19.39497,2025-01-02 10:35:03,Multi-Axle Trucks and Machinery Vehicles,48.703512969736245,1120.18
73.196691,19.39498,2025-01-02 10:35:06,Two-Axle Trucks,48.7050389898032,355.55
73.196701,19.39499,2025-01-02 10:35:09,Multi-Axle Trucks and Machinery Vehicles,48.70656500982834,1120.25
73.19671100000001,19.395,2025-01-02 10:35:12,Multi-Axle Trucks and Machinery Vehicles,48.708091029810234,1120.29
73.19672100000001,19.39501,2025-01-02 10:35:15,Minibuses and Tempos,48.70961704974855,258.16
73.196731,19.39502,2025-01-02 10:35:18,Minibuses and Tempos,48.71114306964187,258.17
73.196741,19.39503,2025-01-02 10:35:21,Buses,48.71266908949373,487.13
73.196751,19.39504,2025-01-02 10:35:24,Cars and Jeeps,48.7141951093034,165.63
73.19676100000001,19.39505,2025-01-02 10:35:27,Multi-Axle Trucks and Machinery Vehicles,48.715721129067724,1120.46
73.19677100000001,19.39506,2025-01-02 10:35:30,Buses,48.71724714878916,487.17
73.196781,19.39507,2025-01-02 10:35:33,Buses,48.718773168467024,487.19
73.196791,19.39508,2025-01-02 10:35:36,Cars and Jeeps,48.72029918810094,165.65
73.19680100000001,19.39509,2025-01-02 10:35:39,Buses,48.72182520769164,487.22
73.19681100000001,19.3951,2025-01-02 10:35:42,Three-Axle Trucks,48.723351227240514,842.91
73.196821,19.39511,2025-01-02 10:35:45,Three-Axle Trucks,48.72487724674368,842.94
73.196831,19.39512,2025-01-02 10:35:48,Buses,48.726403266205025,487.26
73.196841,19.39513,2025-01-02 10:35:51,Multi-Axle Trucks and Machinery Vehicles,48.72792928562279,1120.74
73.19685100000001,19.39514,2025-01-02 10:35:54,Three-Axle Trucks,48.72945530499731,843.02
73.19686100000001,19.39515,2025-01-02 10:35:57,Multi-Axle Trucks and Machinery Vehicles,48.73098132432862,1120.81
73.196871,19.39516,2025-01-02 10:36:00,Buses,48.73250734361528,487.33
73.196881,19.39517,2025-01-02 10:36:03,Three-Axle Trucks,48.73403336286012,843.1
73.19689100000001,19.39518,2025-01-02 10:36:06,Minibuses and Tempos,48.735559382061375,258.3
73.19690100000001,19.39519,2025-01-02 10:36:09,Minibuses and Tempos,48.73708540121832,258.31
73.196911,19.3952,2025-01-02 10:36:12,Three-Axle Trucks,48.73861142033206,843.18
73.196921,19.39521,2025-01-02 10:36:15,Cars and Jeeps,48.740137439402915,165.72
73.196931,19.39522,2025-01-02 10:36:18,Two-Axle Trucks,48.74166345843018,355.81
73.19694100000001,19.39523,2025-01-02 10:36:21,Buses,48.74318947741422,487.43
73.19695100000001,19.39524,2025-01-02 10:36:24,Multi-Axle Trucks and Machinery Vehicles,48.744715496355035,1121.13
73.196961,19.39525,2025-01-02 10:36:27,Minibuses and Tempos,48.74624151525154,258.36
73.196971,19.39526,2025-01-02 10:36:30,Two-Axle Trucks,48.747767534105876,355.86
73.19698100000001,19.39527,2025-01-02 10:36:33,Multi-Axle Trucks and Machinery Vehicles,48.7492935529163,1121.23
73.19699100000001,19.39528,2025-01-02 10:36:36,Two-Axle Trucks,48.75081957168348,355.88
73.197001,19.39529,2025-01-02 10:36:39,Three-Axle Trucks,48.752345590406364,843.42
73.197011,19.3953,2025-01-02 10:36:42,Multi-Axle Trucks and Machinery Vehicles,48.753871609085316,1121.34
73.197021,19.39531,2025-01-02 10:36:45,Cars and Jeeps,48.75539762772422,165.77
73.19703100000001,19.39532,2025-01-02 10:36:48,Multi-Axle Trucks and Machinery Vehicles,48.75692364631813,1121.41
73.19704100000001,19.39533,2025-01-02 10:36:51,Cars and Jeeps,48.75844966486774,165.78
73.197051,19.39534,2025-01-02 10:36:54,Multi-Axle Trucks and Machinery Vehicles,48.759975683373426,1121.48
73.197061,19.39535,2025-01-02 10:36:57,Buses,48.76150170183729,487.62
73.19707100000001,19.39536,2025-01-02 10:37:00,Multi-Axle Trucks and Machinery Vehicles,48.76302772025756,1121.55
73.19708100000001,19.39537,2025-01-02 10:37:03,Multi-Axle Trucks and Machinery Vehicles,48.76455373863426,1121.58
73.197091,19.39538,2025-01-02 10:37:06,Two-Axle Trucks,48.76607975696738,355.99
73.197101,19.39539,2025-01-02 10:37:09,Minibuses and Tempos,48.76760577525727,258.47
73.197111,19.3954,2025-01-02 10:37:12,Multi-Axle Trucks and Machinery Vehicles,48.76913179350393,1121.69
73.19712100000001,19.39541,2025-01-02 10:37:15,Two-Axle Trucks,48.77065781170665,356.03
73.19713100000001,19.39542,2025-01-02 10:37:18,Two-Axle Trucks,48.7721838298679,356.04
73.197141,19.39543,2025-01-02 10:37:21,Multi-Axle Trucks and Machinery Vehicles,48.773709847982055,1121.8
73.197151,19.39544,2025-01-02 10:37:24,Buses,48.7752358660565,487.75
73.19716100000001,19.39545,2025-01-02 10:37:27,Cars and Jeeps,48.77676188408488,165.84
73.19717100000001,19.39546,2025-01-02 10:37:30,Multi-Axle Trucks and Machinery Vehicles,48.77828790207217,1121.9
73.197181,19.39547,2025-01-02 10:37:33,Two-Axle Trucks,48.77981392001376,356.09
73.197191,19.39548,2025-01-02 10:37:36,Two-Axle Trucks,48.78133993791386,356.1
73.197201,19.39549,2025-01-02 10:37:39,Three-Axle Trucks,48.78286595577005,843.94
73.19721100000001,19.3955,2025-01-02 10:37:42,Three-Axle Trucks,48.78439197358266,843.97
73.19722100000001,19.39551,2025-01-02 10:37:45,Buses,48.78591799135273,487.86
73.197231,19.39552,2025-01-02 10:37:48,Two-Axle Trucks,48.787444009077475,356.15
73.197241,19.39553,2025-01-02 10:37:51,Multi-Axle Trucks and Machinery Vehicles,48.788970026760374,1122.15
73.19725100000001,19.39554,2025-01-02 10:37:54,Two-Axle Trucks,48.790496044399724,356.17
73.19726100000001,19.39555,2025-01-02 10:37:57,Three-Axle Trucks,48.79202206199548,844.1
73.197271,19.39556,2025-01-02 10:38:00,Buses,48.79354807954801,487.94
73.197281,19.39557,2025-01-02 10:38:03,Minibuses and Tempos,48.79507409705625,258.61
73.197291,19.39558,2025-01-02 10:38:06,Multi-Axle Trucks and Machinery Vehicles,48.79660011452232,1122.32
73.19730100000001,19.39559,2025-01-02 10:38:09,Two-Axle Trucks,48.79812613194482,356.23
73.19731100000001,19.3956,2025-01-02 10:38:12,Minibuses and Tempos,48.79965214932444,258.64
73.197321,19.39561,2025-01-02 10:38:15,Minibuses and Tempos,48.80117816665906,258.65
73.197331,19.39562,2025-01-02 10:38:18,Minibuses and Tempos,48.802704183952216,258.65
73.19734100000001,19.39563,2025-01-02 10:38:21,Buses,48.80423020120038,488.04
73.19735100000001,19.39564,2025-01-02 10:38:24,Multi-Axle Trucks and Machinery Vehicles,48.805756218406394,1122.53
73.197361,19.39565,2025-01-02 10:38:27,Three-Axle Trucks,48.8072822355674,844.37
73.197371,19.39566,2025-01-02 10:38:30,Multi-Axle Trucks and Machinery Vehicles,48.808808252686944,1122.6
73.19738100000001,19.39567,2025-01-02 10:38:33,Minibuses and Tempos,48.8103342697622,258.69
73.19739100000001,19.39568,2025-01-02 10:38:36,Two-Axle Trucks,48.81186028679423,356.33
73.19740100000001,19.39569,2025-01-02 10:38:39,Cars and Jeeps,48.813386303782345,165.97
73.197411,19.3957,2025-01-02 10:38:42,Buses,48.81491232072757,488.15
73.197421,19.39571,2025-01-02 10:38:45,Cars and Jeeps,48.81643833762956,165.98
73.19743100000001,19.39572,2025-01-02 10:38:48,Two-Axle Trucks,48.81796435448833,356.37
73.19744100000001,19.39573,2025-01-02 10:38:51,Multi-Axle Trucks and Machinery Vehicles,48.81949037130318,1122.85
73.197451,19.39574,2025-01-02 10:38:54,Multi-Axle Trucks and Machinery Vehicles,48.82101638807373,1122.88
73.197461,19.39575,2025-01-02 10:38:57,Minibuses and Tempos,48.82254240480283,258.76
73.19747100000001,19.39576,2025-01-02 10:39:00,Buses,48.824068421487645,488.24
73.19748100000001,19.39577,2025-01-02 10:39:03,Two-Axle Trucks,48.82559443812958,356.43
73.19749100000001,19.39578,2025-01-02 10:39:06,Multi-Axle Trucks and Machinery Vehicles,48.82712045472794,1123.02
73.197501,19.39579,2025-01-02 10:39:09,Buses,48.82864647128201,488.29
73.197511,19.3958,2025-01-02 10:39:12,Two-Axle Trucks,48.83017248779321,356.46
73.19752100000001,19.39581,2025-01-02 10:39:15,Two-Axle Trucks,48.831698504261894,356.47
73.19753100000001,19.39582,2025-01-02 10:39:18,Buses,48.83322452068558,488.33
73.197541,19.39583,2025-01-02 10:39:21,Minibuses and Tempos,48.8347505370671,258.82
73.197551,19.39584,2025-01-02 10:39:24,Three-Axle Trucks,48.836276553405405,844.87
73.19756100000001,19.39585,2025-01-02 10:39:27,Minibuses and Tempos,48.83780256969976,258.84
73.19757100000001,19.39586,2025-01-02 10:39:30,Buses,48.83932858595021,488.39
73.197581,19.39587,2025-01-02 10:39:33,Cars and Jeeps,48.840854602157414,166.06
73.197591,19.39588,2025-01-02 10:39:36,Cars and Jeeps,48.84238061832175,166.06
73.197601,19.39589,2025-01-02 10:39:39,Cars and Jeeps,48.843906634443584,166.07
73.19761100000001,19.3959,2025-01-02 10:39:42,Two-Axle Trucks,48.845432650520756,356.57
73.19762100000001,19.39591,2025-01-02 10:39:45,Buses,48.84695866655543,488.47
73.197631,19.39592,2025-01-02 10:39:48,Buses,48.84848468254614,488.48
73.197641,19.39593,2025-01-02 10:39:51,Buses,48.85001069849331,488.5
73.19765100000001,19.39594,2025-01-02 10:39:54,Minibuses and Tempos,48.851536714397234,258.91
73.19766100000001,19.39595,2025-01-02 10:39:57,Two-Axle Trucks,48.85306273025829,356.63
73.197671,19.39596,2025-01-02 10:40:00,Multi-Axle Trucks and Machinery Vehicles,48.85458874607542,1123.66
73.197681,19.39597,2025-01-02 10:40:03,Minibuses and Tempos,48.85611476184931,258.94
73.197691,19.39598,2025-01-02 10:40:06,Cars and Jeeps,48.85764077758001,166.12
73.19770100000001,19.39599,2025-01-02 10:40:09,Minibuses and Tempos,48.859166793267796,258.95
73.19771100000001,19.396,2025-01-02 10:40:12,Two-Axle Trucks,48.86069280891168,356.68
73.197721,19.39601,2025-01-02 10:40:15,Buses,48.86221882451128,488.62
73.197731,19.39602,2025-01-02 10:40:18,Buses,48.86374484006766,488.64
73.19774100000001,19.39603,2025-01-02 10:40:21,Three-Axle Trucks,48.86527085558221,845.37
73.19775100000001,19.39604,2025-01-02 10:40:24,Three-Axle Trucks,48.86679687105284,845.4
73.197761,19.39605,2025-01-02 10:40:27,Three-Axle Trucks,48.86832288647919,845.42
73.197771,19.39606,2025-01-02 10:40:30,Multi-Axle Trucks and Machinery Vehicles,48.86984890186266,1124.01
73.197781,19.39607,2025-01-02 10:40:33,Minibuses and Tempos,48.87137491720361,259.02
73.19779100000001,19.39608,2025-01-02 10:40:36,Minibuses and Tempos,48.872900932500286,259.03
73.19780100000001,19.39609,2025-01-02 10:40:39,Buses,48.8744269477534,488.74
73.197811,19.3961,2025-01-02 10:40:42,Buses,48.87595296296293,488.76
73.197821,19.39611,2025-01-02 10:40:45,Multi-Axle Trucks and Machinery Vehicles,48.87747897812993,1124.18
73.19783100000001,19.39612,2025-01-02 10:40:48,Multi-Axle Trucks and Machinery Vehicles,48.879004993253005,1124.22
73.19784100000001,19.39613,2025-01-02 10:40:51,Minibuses and Tempos,48.88053100833319,259.07
73.197851,19.39614,2025-01-02 10:40:54,Buses,48.88205702336914,488.82
73.197861,19.39615,2025-01-02 10:40:57,Minibuses and Tempos,48.88358303836219,259.08
73.197871,19.39616,2025-01-02 10:41:00,Buses,48.88510905331238,488.85
73.19788100000001,19.39617,2025-01-02 10:41:03,Three-Axle Trucks,48.88663506821934,845.74
73.19789100000001,19.39618,2025-01-02 10:41:06,Minibuses and Tempos,48.88816108308202,259.11
73.197901,19.39619,2025-01-02 10:41:09,Minibuses and Tempos,48.88968709790043,259.12
73.197911,19.3962,2025-01-02 10:41:12,Two-Axle Trucks,48.89121311267701,356.91
73.19792100000001,19.39621,2025-01-02 10:41:15,Two-Axle Trucks,48.892739127409676,356.92
73.19793100000001,19.39622,2025-01-02 10:41:18,Multi-Axle Trucks and Machinery Vehicles,48.89426514209981,1124.57
73.197941,19.39623,2025-01-02 10:41:21,Three-Axle Trucks,48.89579115674498,845.9
73.197951,19.39624,2025-01-02 10:41:24,Two-Axle Trucks,48.89731717134833,356.95
73.197961,19.39625,2025-01-02 10:41:27,Multi-Axle Trucks and Machinery Vehicles,48.898843185907744,1124.67
73.19797100000001,19.39626,2025-01-02 10:41:30,Cars and Jeeps,48.9003692004243,166.26
73.19798100000001,19.39627,2025-01-02 10:41:33,Two-Axle Trucks,48.90189521489658,356.98
73.197991,19.39628,2025-01-02 10:41:36,Minibuses and Tempos,48.90342122932493,259.19
73.198001,19.39629,2025-01-02 10:41:39,Buses,48.90494724371145,489.05
73.19801100000001,19.3963,2025-01-02 10:41:42,Cars and Jeeps,48.90647325805371,166.28
73.19802100000001,19.39631,2025-01-02 10:41:45,Multi-Axle Trucks and Machinery Vehicles,48.90799927235308,1124.88
73.198031,19.39632,2025-01-02 10:41:48,Multi-Axle Trucks and Machinery Vehicles,48.90952528660785,1124.92
73.198041,19.39633,2025-01-02 10:41:51,Three-Axle Trucks,48.91105130082044,846.16
73.198051,19.39634,2025-01-02 10:41:54,Cars and Jeeps,48.91257731498911,166.3
73.19806100000001,19.39635,2025-01-02 10:41:57,Two-Axle Trucks,48.91410332911524,357.07
73.19807100000001,19.39636,2025-01-02 10:42:00,Cars and Jeeps,48.915629343197104,166.31
73.198081,19.39637,2025-01-02 10:42:03,Cars and Jeeps,48.91715535723612,166.32
73.198091,19.39638,2025-01-02 10:42:06,Multi-Axle Trucks and Machinery Vehicles,48.91868137123119,1125.13
73.19810100000001,19.39639,2025-01-02 10:42:09,Three-Axle Trucks,48.920207385183744,846.32
73.19811100000001,19.3964,2025-01-02 10:42:12,Buses,48.921733399092375,489.22
73.198121,19.39641,2025-01-02 10:42:15,Multi-Axle Trucks and Machinery Vehicles,48.92325941295672,1125.23
73.198131,19.39642,2025-01-02 10:42:18,Minibuses and Tempos,48.924785426779266,259.3
73.198141,19.39643,2025-01-02 10:42:21,Two-Axle Trucks,48.926311440557534,357.16
73.19815100000001,19.39644,2025-01-02 10:42:24,Three-Axle Trucks,48.92783745429294,846.45
73.19816100000001,19.39645,2025-01-02 10:42:27,Buses,48.92936346798441,489.29
73.198171,19.39646,2025-01-02 10:42:30,Three-Axle Trucks,48.93088948163266,846.5
73.198181,19.39647,2025-01-02 10:42:33,Two-Axle Trucks,48.93241549523734,357.21
73.19819100000001,19.39648,2025-01-02 10:42:36,Minibuses and Tempos,48.93394150879951,259.35
73.19820100000001,19.39649,2025-01-02 10:42:39,Cars and Jeeps,48.935467522317744,166.38
73.198211,19.3965,2025-01-02 10:42:42,Two-Axle Trucks,48.93699353579171,357.24
73.198221,19.39651,2025-01-02 10:42:45,Two-Axle Trucks,48.93851954922315,357.25
73.198231,19.39652,2025-01-02 10:42:48,Three-Axle Trucks,48.94004556261173,846.66
73.19824100000001,19.39653,2025-01-02 10:42:51,Minibuses and Tempos,48.941571575957084,259.39
73.19825100000001,19.39654,2025-01-02 10:42:54,Two-Axle Trucks,48.94309758925853,357.28
73.198261,19.39655,2025-01-02 10:42:57,Cars and Jeeps,48.94462360251568,166.41
73.198271,19.39656,2025-01-02 10:43:00,Minibuses and Tempos,48.946149615729965,259.41
73.19828100000001,19.39657,2025-01-02 10:43:03,Minibuses and Tempos,48.947675628901045,259.42
73.19829100000001,19.39658,2025-01-02 10:43:06,Minibuses and Tempos,48.94920164202996,259.43
73.198301,19.39659,2025-01-02 10:43:09,Cars and Jeeps,48.950727655113184,166.43
73.198311,19.3966,2025-01-02 10:43:12,Minibuses and Tempos,48.95225366815423,259.45
73.198321,19.39661,2025-01-02 10:43:15,Minibuses and Tempos,48.95377968115244,259.46
73.19833100000001,19.39662,2025-01-02 10:43:18,Two-Axle Trucks,48.955305694107054,357.37
73.19834100000001,19.39663,2025-01-02 10:43:21,Two-Axle Trucks,48.95683170701776,357.38
73.198351,19.39664,2025-01-02 10:43:24,Two-Axle Trucks,48.95835771988489,357.4
73.198361,19.39665,2025-01-02 10:43:27,Cars and Jeeps,48.959883732708796,166.46
73.19837100000001,19.39666,2025-01-02 10:43:30,Cars and Jeeps,48.96140974549055,166.47
73.19838100000001,19.39667,2025-01-02 10:43:33,Buses,48.96293575822768,489.63
73.198391,19.39668,2025-01-02 10:43:36,Minibuses and Tempos,48.96446177092087,259.51
73.198401,19.39669,2025-01-02 10:43:39,Two-Axle Trucks,48.96598778357155,357.45
73.19841100000001,19.3967,2025-01-02 10:43:42,Minibuses and Tempos,48.96751379617939,259.53
73.19842100000001,19.39671,2025-01-02 10:43:45,Buses,48.969039808742906,489.69
73.19843100000001,19.39672,2025-01-02 10:43:48,Multi-Axle Trucks and Machinery Vehicles,48.9705658212643,1126.32
73.198441,19.39673,2025-01-02 10:43:51,Two-Axle Trucks,48.97209183374034,357.5
73.198451,19.39674,2025-01-02 10:43:54,Two-Axle Trucks,48.97361784617353,357.51
73.19846100000001,19.39675,2025-01-02 10:43:57,Three-Axle Trucks,48.97514385856491,847.27
73.19847100000001,19.39676,2025-01-02 10:44:00,Minibuses and Tempos,48.976669870912374,259.58
73.198481,19.39677,2025-01-02 10:44:03,Minibuses and Tempos,48.97819588321448,259.58
73.198491,19.39678,2025-01-02 10:44:06,Buses,48.9797218954748,489.8
73.19850100000001,19.39679,2025-01-02 10:44:09,Cars and Jeeps,48.98124790769191,166.54
73.19851100000001,19.3968,2025-01-02 10:44:12,Minibuses and Tempos,48.98277391986577,259.61
73.198521,19.39681,2025-01-02 10:44:15,Cars and Jeeps,48.98429993199503,166.55
73.198531,19.39682,2025-01-02 10:44:18,Buses,48.985825944081775,489.86
73.198541,19.39683,2025-01-02 10:44:21,Cars and Jeeps,48.98735195612565,166.56
73.19855100000001,19.39684,2025-01-02 10:44:24,Minibuses and Tempos,48.98887796812524,259.64
73.19856100000001,19.39685,2025-01-02 10:44:27,Buses,48.9904039800827,489.9
73.198571,19.39686,2025-01-02 10:44:30,Two-Axle Trucks,48.991929991994105,357.64
73.198581,19.39687,2025-01-02 10:44:33,Buses,48.99345600386476,489.93
73.19859100000001,19.39688,2025-01-02 10:44:36,Cars and Jeeps,48.99498201569114,166.58
73.19860100000001,19.39689,2025-01-02 10:44:39,Minibuses and Tempos,48.9965080274743,259.68
73.198611,19.3969,2025-01-02 10:44:42,Two-Axle Trucks,48.99803403921285,357.69
73.198621,19.39691,2025-01-02 10:44:45,Multi-Axle Trucks and Machinery Vehicles,48.99956005090957,1126.99
73.198631,19.39692,2025-01-02 10:44:48,Multi-Axle Trucks and Machinery Vehicles,49.00108606256344,1127.02
73.19864100000001,19.39693,2025-01-02 10:44:51,Multi-Axle Trucks and Machinery Vehicles,49.002612074171985,1127.06
73.19865100000001,19.39694,2025-01-02 10:44:54,Multi-Axle Trucks and Machinery Vehicles,49.00413808573836,1127.1
73.198661,19.39695,2025-01-02 10:44:57,Multi-Axle Trucks and Machinery Vehicles,49.005664097260464,1127.13
73.198671,19.39696,2025-01-02 10:45:00,Two-Axle Trucks,49.00719010874076,357.75
73.19868100000001,19.39697,2025-01-02 10:45:03,Buses,49.00871612017609,490.09
73.19869100000001,19.39698,2025-01-02 10:45:06,Buses,49.01024213156889,490.1
73.198701,19.39699,2025-01-02 10:45:09,Three-Axle Trucks,49.01176814291744,847.9
73.198711,19.397,2025-01-02 10:45:12,Two-Axle Trucks,49.01329415422345,357.8
73.198721,19.39701,2025-01-02 10:45:15,Buses,49.01482016548663,490.15
73.19873100000001,19.39702,2025-01-02 10:45:18,Cars and Jeeps,49.01634617670587,166.66
73.19874100000001,19.39703,2025-01-02 10:45:21,Two-Axle Trucks,49.017872187881544,357.83
73.198751,19.39704,2025-01-02 10:45:24,Three-Axle Trucks,49.019398199012954,848.04
73.198761,19.39705,2025-01-02 10:45:27,Two-Axle Trucks,49.02092421010183,357.85
73.19877100000001,19.39706,2025-01-02 10:45:30,Two-Axle Trucks,49.02245022114787,357.86
73.19878100000001,19.39707,2025-01-02 10:45:33,Minibuses and Tempos,49.02397623215,259.83
73.198791,19.39708,2025-01-02 10:45:36,Three-Axle Trucks,49.02550224310818,848.14
73.198801,19.39709,2025-01-02 10:45:39,Three-Axle Trucks,49.02702825402351,848.17
73.198811,19.3971,2025-01-02 10:45:42,Three-Axle Trucks,49.02855426489561,848.19
73.19882100000001,19.39711,2025-01-02 10:45:45,Cars and Jeeps,49.03008027572417,166.7
73.19883100000001,19.39712,2025-01-02 10:45:48,Buses,49.03160628651056,490.32
73.198841,19.39713,2025-01-02 10:45:51,Two-Axle Trucks,49.03313229725056,357.94
73.198851,19.39714,2025-01-02 10:45:54,Two-Axle Trucks,49.034658307949115,357.95
73.19886100000001,19.39715,2025-01-02 10:45:57,Minibuses and Tempos,49.03618431860586,259.89
73.19887100000001,19.39716,2025-01-02 10:46:00,Minibuses and Tempos,49.03771032921727,259.9
73.198881,19.39717,2025-01-02 10:46:03,Buses,49.03923633978407,490.39
73.198891,19.39718,2025-01-02 10:46:06,Two-Axle Trucks,49.04076235031012,358.0
73.198901,19.39719,2025-01-02 10:46:09,Three-Axle Trucks,49.04228836079154,848.43
73.19891100000001,19.3972,2025-01-02 10:46:12,Two-Axle Trucks,49.04381437123045,358.02
73.19892100000001,19.39721,2025-01-02 10:46:15,Three-Axle Trucks,49.045340381625095,848.48
73.198931,19.39722,2025-01-02 10:46:18,Buses,49.04686639197619,490.47
73.198941,19.39723,2025-01-02 10:46:21,Buses,49.04839240228334,490.48
73.19895100000001,19.39724,2025-01-02 10:46:24,Three-Axle Trucks,49.049918412548685,848.56
73.19896100000001,19.39725,2025-01-02 10:46:27,Multi-Axle Trucks and Machinery Vehicles,49.05144442277014,1128.18
73.198971,19.39726,2025-01-02 10:46:30,Multi-Axle Trucks and Machinery Vehicles,49.052970432947646,1128.22
73.198981,19.39727,2025-01-02 10:46:33,Three-Axle Trucks,49.054496443082314,848.64
73.198991,19.39728,2025-01-02 10:46:36,Buses,49.056022453173405,490.56
73.19900100000001,19.39729,2025-01-02 10:46:39,Multi-Axle Trucks and Machinery Vehicles,49.05754846322199,1128.32
73.19901100000001,19.3973,2025-01-02 10:46:42,Minibuses and Tempos,49.0590744732263,260.01
73.199021,19.39731,2025-01-02 10:46:45,Minibuses and Tempos,49.060600483186704,260.02
73.199031,19.39732,2025-01-02 10:46:48,Cars and Jeeps,49.062126493103875,166.81
73.19904100000001,19.39733,2025-01-02 10:46:51,Minibuses and Tempos,49.06365250297892,260.04
73.19905100000001,19.39734,2025-01-02 10:46:54,Three-Axle Trucks,49.06517851280932,848.83
73.199061,19.39735,2025-01-02 10:46:57,Minibuses and Tempos,49.06670452259651,260.05
73.199071,19.39736,2025-01-02 10:47:00,Two-Axle Trucks,49.068230532340145,358.2
73.199081,19.39737,2025-01-02 10:47:03,Cars and Jeeps,49.069756542041254,166.84
73.19909100000001,19.39738,2025-01-02 10:47:06,Three-Axle Trucks,49.07128255169883,848.93
73.19910100000001,19.39739,2025-01-02 10:47:09,Three-Axle Trucks,49.072808561313174,848.96
73.199111,19.3974,2025-01-02 10:47:12,Minibuses and Tempos,49.07433457088288,260.09
73.199121,19.39741,2025-01-02 10:47:15,Minibuses and Tempos,49.07586058040976,260.1
73.19913100000001,19.39742,2025-01-02 10:47:18,Two-Axle Trucks,49.07738658989411,358.26
73.19914100000001,19.39743,2025-01-02 10:47:21,Two-Axle Trucks,49.078912599334906,358.28
73.199151,19.39744,2025-01-02 10:47:24,Two-Axle Trucks,49.08043860873107,358.29
73.199161,19.39745,2025-01-02 10:47:27,Minibuses and Tempos,49.08196461808473,260.13
73.199171,19.39746,2025-01-02 10:47:30,Three-Axle Trucks,49.08349062739554,849.14
73.19918100000001,19.39747,2025-01-02 10:47:33,Minibuses and Tempos,49.08501663666277,260.15
73.19919100000001,19.39748,2025-01-02 10:47:36,Cars and Jeeps,49.086542645886105,166.89
73.199201,19.39749,2025-01-02 10:47:39,Cars and Jeeps,49.0880686550648,166.9
73.199211,19.3975,2025-01-02 10:47:42,Cars and Jeeps,49.08959466420242,166.9
73.19922100000001,19.39751,2025-01-02 10:47:45,Minibuses and Tempos,49.09112067329575,260.18
73.19923100000001,19.39752,2025-01-02 10:47:48,Multi-Axle Trucks and Machinery Vehicles,49.09264668234623,1129.13
73.199241,19.39753,2025-01-02 10:47:51,Two-Axle Trucks,49.094172691352085,358.39
73.199251,19.39754,2025-01-02 10:47:54,Three-Axle Trucks,49.0956987003158,849.36
73.199261,19.39755,2025-01-02 10:47:57,Cars and Jeeps,49.097224709234894,166.93
73.19927100000001,19.39756,2025-01-02 10:48:00,Cars and Jeeps,49.09875071811146,166.94
73.19928100000001,19.39757,2025-01-02 10:48:03,Multi-Axle Trucks and Machinery Vehicles,49.10027672694519,1129.31
73.199291,19.39758,2025-01-02 10:48:06,Three-Axle Trucks,49.10180273573394,849.46
73.199301,19.39759,2025-01-02 10:48:09,Minibuses and Tempos,49.10332874448088,260.25
73.19931100000001,19.3976,2025-01-02 10:48:12,Minibuses and Tempos,49.10485475318392,260.26
73.19932100000001,19.39761,2025-01-02 10:48:15,Three-Axle Trucks,49.10638076184303,849.54
73.199331,19.39762,2025-01-02 10:48:18,Two-Axle Trucks,49.107906770458584,358.49
73.199341,19.39763,2025-01-02 10:48:21,Multi-Axle Trucks and Machinery Vehicles,49.10943277903163,1129.52
73.19935100000001,19.39764,2025-01-02 10:48:24,Multi-Axle Trucks and Machinery Vehicles,49.11095878756113,1129.55
73.19936100000001,19.39765,2025-01-02 10:48:27,Minibuses and Tempos,49.112484796047404,260.3
73.19937100000001,19.39766,2025-01-02 10:48:30,Buses,49.114010804489766,491.14
73.199381,19.39767,2025-01-02 10:48:33,Two-Axle Trucks,49.11553681288857,358.54
73.199391,19.39768,2025-01-02 10:48:36,Cars and Jeeps,49.11706282124521,167.0
73.19940100000001,19.39769,2025-01-02 10:48:39,Multi-Axle Trucks and Machinery Vehicles,49.11858882955761,1129.73
73.19941100000001,19.3977,2025-01-02 10:48:42,Cars and Jeeps,49.12011483782641,167.01
73.199421,19.39771,2025-01-02 10:48:45,Minibuses and Tempos,49.121640846051676,260.34
73.199431,19.39772,2025-01-02 10:48:48,Buses,49.123166854234086,491.23
73.19944100000001,19.39773,2025-01-02 10:48:51,Multi-Axle Trucks and Machinery Vehicles,49.124692862373266,1129.87
73.19945100000001,19.39774,2025-01-02 10:48:54,Multi-Axle Trucks and Machinery Vehicles,49.12621887046891,1129.9
73.19946100000001,19.39775,2025-01-02 10:48:57,Buses,49.12774487852098,491.28
73.199471,19.39776,2025-01-02 10:49:00,Three-Axle Trucks,49.129270886529476,849.94
73.199481,19.39777,2025-01-02 10:49:03,Two-Axle Trucks,49.1307968944955,358.65
73.19949100000001,19.39778,2025-01-02 10:49:06,Minibuses and Tempos,49.13232290241722,260.4
73.19950100000001,19.39779,2025-01-02 10:49:09,Multi-Axle Trucks and Machinery Vehicles,49.1338489102961,1130.08
73.199511,19.3978,2025-01-02 10:49:12,Three-Axle Trucks,49.13537491813108,850.04
73.199521,19.39781,2025-01-02 10:49:15,Multi-Axle Trucks and Machinery Vehicles,49.13690092592283,1130.15
73.19953100000001,19.39782,2025-01-02 10:49:18,Cars and Jeeps,49.13842693367175,167.07
73.19954100000001,19.39783,2025-01-02 10:49:21,Minibuses and Tempos,49.13995294137743,260.44
